7.554828466591720826e+01,2.381834636839905150e-02,1.048616860886068813e-01,1.793972925860821410e-01,2.619910868070744170e-09,1.014276201499458852e+00,1.232086767767115361e+03
7.554828466591720826e+01,2.381834636839905150e-02,1.048616860886068813e-01,1.793972925860821410e-01,2.619910868070744170e-09,1.014276201499458852e+00,1.232086767767115361e+03
7.300279591033627469e+01,2.291307744118286152e-02,1.077584965301206510e-01,1.109262869766978049e-01,2.271491911869437707e-09,9.886634416486083099e-01,1.229508474374676098e+03
7.300279591033627469e+01,2.291307744118286152e-02,1.077584965301206510e-01,1.109262869766978049e-01,2.271491911869437707e-09,9.886634416486083099e-01,1.229508474374676098e+03
7.300279591033627469e+01,2.291307744118286152e-02,1.077584965301206510e-01,1.109262869766978049e-01,2.271491911869437707e-09,9.886634416486083099e-01,1.229508474374676098e+03
7.124027406685699759e+01,2.267810493496544635e-02,1.101583136730213547e-01,1.079408115006189883e-01,2.259569544269983149e-09,9.754383809039429698e-01,1.229171525561805993e+03
7.134462063706209278e+01,2.254117628482899330e-02,1.099970744513978499e-01,9.836872002911133117e-02,2.218938936874986117e-09,9.748230759673489620e-01,1.229146996666388304e+03
7.134462063706209278e+01,2.254117628482899330e-02,1.099970744513978499e-01,9.836872002911133117e-02,2.218938936874986117e-09,9.748230759673489620e-01,1.229146996666388304e+03
7.222033701780465265e+01,2.277102458316048600e-02,1.089639394705488873e-01,1.122141942672906650e-01,2.290969948640080729e-09,9.833657166313329867e-01,1.230020071556365565e+03
7.222033701780465265e+01,2.277102458316048600e-02,1.089639394705488873e-01,1.122141942672906650e-01,2.290969948640080729e-09,9.833657166313329867e-01,1.230020071556365565e+03
7.528704434085861408e+01,2.346016999142332485e-02,1.045804050841413202e-01,1.948445796114975925e-01,2.675824877129968025e-09,1.009311005648614534e+00,1.230277122641573442e+03
7.528704434085861408e+01,2.346016999142332485e-02,1.045804050841413202e-01,1.948445796114975925e-01,2.675824877129968025e-09,1.009311005648614534e+00,1.230277122641573442e+03
7.528704434085861408e+01,2.346016999142332485e-02,1.045804050841413202e-01,1.948445796114975925e-01,2.675824877129968025e-09,1.009311005648614534e+00,1.230277122641573442e+03
7.484863609565255160e+01,2.364149214727879339e-02,1.057954768885231572e-01,2.016397105974057358e-01,2.742786484264289591e-09,1.015761288813424201e+00,1.230789298431080852e+03
7.204263865892629326e+01,2.287118640107697193e-02,1.089078695064244900e-01,1.588875973482360149e-01,2.511774794438646141e-09,9.939227146074882668e-01,1.229284442417016180e+03
7.204263865892629326e+01,2.287118640107697193e-02,1.089078695064244900e-01,1.588875973482360149e-01,2.511774794438646141e-09,9.939227146074882668e-01,1.229284442417016180e+03
7.204263865892629326e+01,2.287118640107697193e-02,1.089078695064244900e-01,1.588875973482360149e-01,2.511774794438646141e-09,9.939227146074882668e-01,1.229284442417016180e+03
7.195201719217351410e+01,2.302927849846196293e-02,1.093514471297660634e-01,1.578847221516058996e-01,2.510641606453760767e-09,9.963235469387218268e-01,1.228987694967907146e+03
7.318465983544894016e+01,2.330368503233858773e-02,1.083302728991285130e-01,1.673091655213394813e-01,2.567320730071487768e-09,1.004868865171056669e+00,1.229246320227206752e+03
7.318465983544894016e+01,2.330368503233858773e-02,1.083302728991285130e-01,1.673091655213394813e-01,2.567320730071487768e-09,1.004868865171056669e+00,1.229246320227206752e+03
7.557238978719446720e+01,2.348013104819808225e-02,1.027113840983836512e-01,2.029624457888759836e-01,2.701569323398056383e-09,1.014744719059858857e+00,1.229421862358742828e+03
7.557238978719446720e+01,2.348013104819808225e-02,1.027113840983836512e-01,2.029624457888759836e-01,2.701569323398056383e-09,1.014744719059858857e+00,1.229421862358742828e+03
7.557238978719446720e+01,2.348013104819808225e-02,1.027113840983836512e-01,2.029624457888759836e-01,2.701569323398056383e-09,1.014744719059858857e+00,1.229421862358742828e+03
7.557238978719446720e+01,2.348013104819808225e-02,1.027113840983836512e-01,2.029624457888759836e-01,2.701569323398056383e-09,1.014744719059858857e+00,1.229421862358742828e+03
7.557238978719446720e+01,2.348013104819808225e-02,1.027113840983836512e-01,2.029624457888759836e-01,2.701569323398056383e-09,1.014744719059858857e+00,1.229421862358742828e+03
7.557238978719446720e+01,2.348013104819808225e-02,1.027113840983836512e-01,2.029624457888759836e-01,2.701569323398056383e-09,1.014744719059858857e+00,1.229421862358742828e+03
7.557238978719446720e+01,2.348013104819808225e-02,1.027113840983836512e-01,2.029624457888759836e-01,2.701569323398056383e-09,1.014744719059858857e+00,1.229421862358742828e+03
7.557238978719446720e+01,2.348013104819808225e-02,1.027113840983836512e-01,2.029624457888759836e-01,2.701569323398056383e-09,1.014744719059858857e+00,1.229421862358742828e+03
7.557238978719446720e+01,2.348013104819808225e-02,1.027113840983836512e-01,2.029624457888759836e-01,2.701569323398056383e-09,1.014744719059858857e+00,1.229421862358742828e+03
7.520869901267126068e+01,2.361963869139438454e-02,1.046029951008275588e-01,2.190760221860925949e-01,2.807309059771393591e-09,1.020426726781993754e+00,1.231015889882568445e+03
7.520869901267126068e+01,2.361963869139438454e-02,1.046029951008275588e-01,2.190760221860925949e-01,2.807309059771393591e-09,1.020426726781993754e+00,1.231015889882568445e+03
7.520869901267126068e+01,2.361963869139438454e-02,1.046029951008275588e-01,2.190760221860925949e-01,2.807309059771393591e-09,1.020426726781993754e+00,1.231015889882568445e+03
7.520869901267126068e+01,2.361963869139438454e-02,1.046029951008275588e-01,2.190760221860925949e-01,2.807309059771393591e-09,1.020426726781993754e+00,1.231015889882568445e+03
7.315949580388858919e+01,2.311665778157798862e-02,1.071867255618951520e-01,2.071127752394445742e-01,2.771301612536793026e-09,1.004469705510917077e+00,1.232524148053133558e+03
7.315949580388858919e+01,2.311665778157798862e-02,1.071867255618951520e-01,2.071127752394445742e-01,2.771301612536793026e-09,1.004469705510917077e+00,1.232524148053133558e+03
7.315949580388858919e+01,2.311665778157798862e-02,1.071867255618951520e-01,2.071127752394445742e-01,2.771301612536793026e-09,1.004469705510917077e+00,1.232524148053133558e+03
7.467874545467505243e+01,2.369146477970951459e-02,1.070184324096610518e-01,2.186688925091109514e-01,2.863664970845306648e-09,1.019442114498909646e+00,1.235216963606677382e+03
7.329634940803124721e+01,2.345324953038803104e-02,1.092653612738554852e-01,2.085202520940140913e-01,2.816808219144642149e-09,1.006643428207083746e+00,1.236587355524027316e+03
7.329634940803124721e+01,2.345324953038803104e-02,1.092653612738554852e-01,2.085202520940140913e-01,2.816808219144642149e-09,1.006643428207083746e+00,1.236587355524027316e+03
7.329634940803124721e+01,2.345324953038803104e-02,1.092653612738554852e-01,2.085202520940140913e-01,2.816808219144642149e-09,1.006643428207083746e+00,1.236587355524027316e+03
7.329634940803124721e+01,2.345324953038803104e-02,1.092653612738554852e-01,2.085202520940140913e-01,2.816808219144642149e-09,1.006643428207083746e+00,1.236587355524027316e+03
7.375593624080870825e+01,2.389290881480932160e-02,1.082915646073547705e-01,2.525425921872871404e-01,3.029670633957820235e-09,1.021959301024639055e+00,1.235845346009104105e+03
7.375593624080870825e+01,2.389290881480932160e-02,1.082915646073547705e-01,2.525425921872871404e-01,3.029670633957820235e-09,1.021959301024639055e+00,1.235845346009104105e+03
7.375593624080870825e+01,2.389290881480932160e-02,1.082915646073547705e-01,2.525425921872871404e-01,3.029670633957820235e-09,1.021959301024639055e+00,1.235845346009104105e+03
7.375593624080870825e+01,2.389290881480932160e-02,1.082915646073547705e-01,2.525425921872871404e-01,3.029670633957820235e-09,1.021959301024639055e+00,1.235845346009104105e+03
7.375593624080870825e+01,2.389290881480932160e-02,1.082915646073547705e-01,2.525425921872871404e-01,3.029670633957820235e-09,1.021959301024639055e+00,1.235845346009104105e+03
7.375593624080870825e+01,2.389290881480932160e-02,1.082915646073547705e-01,2.525425921872871404e-01,3.029670633957820235e-09,1.021959301024639055e+00,1.235845346009104105e+03
7.284687732354848322e+01,2.323841469110938043e-02,1.092522678600609393e-01,2.057838216078699822e-01,2.781796472645559181e-09,1.004286264769309822e+00,1.231779674452643576e+03
7.181473691415034466e+01,2.282022833842073731e-02,1.102005461899913802e-01,1.649688112580201538e-01,2.538844007572827678e-09,9.852097526630623214e-01,1.231469483656943567e+03
7.232732706633291286e+01,2.288528970085100880e-02,1.084214467684429112e-01,1.844011151474419519e-01,2.636293323753464902e-09,9.909650528732075747e-01,1.230715340812904742e+03
7.232732706633291286e+01,2.288528970085100880e-02,1.084214467684429112e-01,1.844011151474419519e-01,2.636293323753464902e-09,9.909650528732075747e-01,1.230715340812904742e+03
7.185127950849840772e+01,2.287561119954219235e-02,1.094717041912836308e-01,1.660955824778261314e-01,2.561072126137751760e-09,9.897646904882312358e-01,1.230788971877006588e+03
7.064904706649859634e+01,2.282220094381209874e-02,1.127708436152383698e-01,1.575722691136932363e-01,2.542856406578517094e-09,9.843534876672825895e-01,1.230937137932930455e+03
7.064904706649859634e+01,2.282220094381209874e-02,1.127708436152383698e-01,1.575722691136932363e-01,2.542856406578517094e-09,9.843534876672825895e-01,1.230937137932930455e+03
7.000421687875201826e+01,2.235385701768853942e-02,1.124576879396567697e-01,1.565517217053157828e-01,2.512710586592792643e-09,9.729341670553450783e-01,1.232601917629757509e+03
7.000421687875201826e+01,2.235385701768853942e-02,1.124576879396567697e-01,1.565517217053157828e-01,2.512710586592792643e-09,9.729341670553450783e-01,1.232601917629757509e+03
6.810176785805047928e+01,2.185970282657456396e-02,1.143114828888111834e-01,1.120745484778274959e-01,2.280041583794190538e-09,9.583311879188870508e-01,1.236889551687093899e+03
7.064831224674982479e+01,2.256765233678377156e-02,1.112528518759734741e-01,1.422716013469653151e-01,2.428314193246792797e-09,9.767060559430673639e-01,1.230300550029040551e+03
7.064831224674982479e+01,2.256765233678377156e-02,1.112528518759734741e-01,1.422716013469653151e-01,2.428314193246792797e-09,9.767060559430673639e-01,1.230300550029040551e+03
7.123141977894240995e+01,2.296882230412275114e-02,1.111189322287722131e-01,1.650187113960632224e-01,2.574905518637663364e-09,9.902094541907238145e-01,1.231187645482243397e+03
7.123141977894240995e+01,2.296882230412275114e-02,1.111189322287722131e-01,1.650187113960632224e-01,2.574905518637663364e-09,9.902094541907238145e-01,1.231187645482243397e+03
