6.494941164622670726e+01,1.996584790272001170e-02,1.014195975979014647e-01,5.019578081028095579e-02,1.985875508761944123e-09,9.597327663901353834e-01
6.525566323581419681e+01,2.002694111470190719e-02,1.025779644848523880e-01,5.034236064883515493e-02,1.980855941013541334e-09,9.597146214763614402e-01
6.525566323581419681e+01,2.002694111470190719e-02,1.025779644848523880e-01,5.034236064883515493e-02,1.980855941013541334e-09,9.597146214763614402e-01
6.547875712859539021e+01,2.035683865055898378e-02,1.029820456544259244e-01,5.018034507886096063e-02,1.930856300093895079e-09,9.599549060020123870e-01
6.547875712859539021e+01,2.035683865055898378e-02,1.029820456544259244e-01,5.018034507886096063e-02,1.930856300093895079e-09,9.599549060020123870e-01
6.547875712859539021e+01,2.035683865055898378e-02,1.029820456544259244e-01,5.018034507886096063e-02,1.930856300093895079e-09,9.599549060020123870e-01
6.547875712859539021e+01,2.035683865055898378e-02,1.029820456544259244e-01,5.018034507886096063e-02,1.930856300093895079e-09,9.599549060020123870e-01
6.547875712859539021e+01,2.035683865055898378e-02,1.029820456544259244e-01,5.018034507886096063e-02,1.930856300093895079e-09,9.599549060020123870e-01
6.519662248999897258e+01,2.023922108898725675e-02,1.046090861490081153e-01,5.009332499859705384e-02,1.922589529990467830e-09,9.598467979317335530e-01
6.519662248999897258e+01,2.023922108898725675e-02,1.046090861490081153e-01,5.009332499859705384e-02,1.922589529990467830e-09,9.598467979317335530e-01
6.507358556881371214e+01,2.026802605000574756e-02,1.046010907513022364e-01,5.007596067778026516e-02,1.923862481350091002e-09,9.597574570867024590e-01
6.507358556881371214e+01,2.026802605000574756e-02,1.046010907513022364e-01,5.007596067778026516e-02,1.923862481350091002e-09,9.597574570867024590e-01
6.507358556881371214e+01,2.026802605000574756e-02,1.046010907513022364e-01,5.007596067778026516e-02,1.923862481350091002e-09,9.597574570867024590e-01
6.501543634184339737e+01,2.035624427780779316e-02,1.085226987728453718e-01,4.994380772141291530e-02,1.970837067567850530e-09,9.595928492886439676e-01
6.491468242990015369e+01,2.032003912083441347e-02,1.102832516595430717e-01,4.992686018724729058e-02,1.980847643713351570e-09,9.597495447055718332e-01
6.491468242990015369e+01,2.032003912083441347e-02,1.102832516595430717e-01,4.992686018724729058e-02,1.980847643713351570e-09,9.597495447055718332e-01
6.533398155976090038e+01,2.044096904707954840e-02,1.079542580875252067e-01,4.991085399670230904e-02,1.974196334563804064e-09,9.595687519181558267e-01
6.533398155976090038e+01,2.044096904707954840e-02,1.079542580875252067e-01,4.991085399670230904e-02,1.974196334563804064e-09,9.595687519181558267e-01
6.533398155976090038e+01,2.044096904707954840e-02,1.079542580875252067e-01,4.991085399670230904e-02,1.974196334563804064e-09,9.595687519181558267e-01
6.533398155976090038e+01,2.044096904707954840e-02,1.079542580875252067e-01,4.991085399670230904e-02,1.974196334563804064e-09,9.595687519181558267e-01
6.533398155976090038e+01,2.044096904707954840e-02,1.079542580875252067e-01,4.991085399670230904e-02,1.974196334563804064e-09,9.595687519181558267e-01
6.533398155976090038e+01,2.044096904707954840e-02,1.079542580875252067e-01,4.991085399670230904e-02,1.974196334563804064e-09,9.595687519181558267e-01
6.546682038967267658e+01,2.029547294155902362e-02,1.119926924399421708e-01,4.973378191720074365e-02,1.997071911670066118e-09,9.596024942250943601e-01
6.546682038967267658e+01,2.029547294155902362e-02,1.119926924399421708e-01,4.973378191720074365e-02,1.997071911670066118e-09,9.596024942250943601e-01
6.546682038967267658e+01,2.029547294155902362e-02,1.119926924399421708e-01,4.973378191720074365e-02,1.997071911670066118e-09,9.596024942250943601e-01
6.563772031076133828e+01,2.038435552505509993e-02,1.137083878619244842e-01,4.963635811588230223e-02,2.008705981339412274e-09,9.593933376290154635e-01
6.563772031076133828e+01,2.038435552505509993e-02,1.137083878619244842e-01,4.963635811588230223e-02,2.008705981339412274e-09,9.593933376290154635e-01
6.563772031076133828e+01,2.038435552505509993e-02,1.137083878619244842e-01,4.963635811588230223e-02,2.008705981339412274e-09,9.593933376290154635e-01
6.563772031076133828e+01,2.038435552505509993e-02,1.137083878619244842e-01,4.963635811588230223e-02,2.008705981339412274e-09,9.593933376290154635e-01
6.544063050171061491e+01,2.044278517878285462e-02,1.124702289057625537e-01,4.954378487403554576e-02,1.993247888216074402e-09,9.592841517499450799e-01
6.544063050171061491e+01,2.044278517878285462e-02,1.124702289057625537e-01,4.954378487403554576e-02,1.993247888216074402e-09,9.592841517499450799e-01
6.544063050171061491e+01,2.044278517878285462e-02,1.124702289057625537e-01,4.954378487403554576e-02,1.993247888216074402e-09,9.592841517499450799e-01
6.511840421496408737e+01,2.051466798711005374e-02,1.118629694607885944e-01,4.962611734461710306e-02,1.997426784369177431e-09,9.592244666932141506e-01
6.511840421496408737e+01,2.051466798711005374e-02,1.118629694607885944e-01,4.962611734461710306e-02,1.997426784369177431e-09,9.592244666932141506e-01
6.511840421496408737e+01,2.051466798711005374e-02,1.118629694607885944e-01,4.962611734461710306e-02,1.997426784369177431e-09,9.592244666932141506e-01
6.512901858530797483e+01,2.066657981157635215e-02,1.113430958948598559e-01,4.938202622752636134e-02,1.996453160958496033e-09,9.594230174703457514e-01
6.512901858530797483e+01,2.066657981157635215e-02,1.113430958948598559e-01,4.938202622752636134e-02,1.996453160958496033e-09,9.594230174703457514e-01
6.512901858530797483e+01,2.066657981157635215e-02,1.113430958948598559e-01,4.938202622752636134e-02,1.996453160958496033e-09,9.594230174703457514e-01
6.512901858530797483e+01,2.066657981157635215e-02,1.113430958948598559e-01,4.938202622752636134e-02,1.996453160958496033e-09,9.594230174703457514e-01
6.533119976880108482e+01,2.101528508947341986e-02,1.133344141278163769e-01,4.944378078799705617e-02,1.994936790883558461e-09,9.589913397804389339e-01
6.535682454108876982e+01,2.130064782543372379e-02,1.135006687150380972e-01,4.966668600408510187e-02,2.008009333672454125e-09,9.589523717878021269e-01
6.535682454108876982e+01,2.130064782543372379e-02,1.135006687150380972e-01,4.966668600408510187e-02,2.008009333672454125e-09,9.589523717878021269e-01
6.535682454108876982e+01,2.130064782543372379e-02,1.135006687150380972e-01,4.966668600408510187e-02,2.008009333672454125e-09,9.589523717878021269e-01
6.535682454108876982e+01,2.130064782543372379e-02,1.135006687150380972e-01,4.966668600408510187e-02,2.008009333672454125e-09,9.589523717878021269e-01
6.535682454108876982e+01,2.130064782543372379e-02,1.135006687150380972e-01,4.966668600408510187e-02,2.008009333672454125e-09,9.589523717878021269e-01
6.535682454108876982e+01,2.130064782543372379e-02,1.135006687150380972e-01,4.966668600408510187e-02,2.008009333672454125e-09,9.589523717878021269e-01
6.535682454108876982e+01,2.130064782543372379e-02,1.135006687150380972e-01,4.966668600408510187e-02,2.008009333672454125e-09,9.589523717878021269e-01
6.535682454108876982e+01,2.130064782543372379e-02,1.135006687150380972e-01,4.966668600408510187e-02,2.008009333672454125e-09,9.589523717878021269e-01
6.535682454108876982e+01,2.130064782543372379e-02,1.135006687150380972e-01,4.966668600408510187e-02,2.008009333672454125e-09,9.589523717878021269e-01
6.535682454108876982e+01,2.130064782543372379e-02,1.135006687150380972e-01,4.966668600408510187e-02,2.008009333672454125e-09,9.589523717878021269e-01
6.567393040993127329e+01,2.120029353574800352e-02,1.119852105406024256e-01,4.962833029872407153e-02,2.009143250879339472e-09,9.588959772396241643e-01
6.569492323764335140e+01,2.116252978002647334e-02,1.126817973771057357e-01,4.953077173402128247e-02,2.012239556599352737e-09,9.589068736009258576e-01
6.569492323764335140e+01,2.116252978002647334e-02,1.126817973771057357e-01,4.953077173402128247e-02,2.012239556599352737e-09,9.589068736009258576e-01
6.569492323764335140e+01,2.116252978002647334e-02,1.126817973771057357e-01,4.953077173402128247e-02,2.012239556599352737e-09,9.589068736009258576e-01
6.569492323764335140e+01,2.116252978002647334e-02,1.126817973771057357e-01,4.953077173402128247e-02,2.012239556599352737e-09,9.589068736009258576e-01
6.569492323764335140e+01,2.116252978002647334e-02,1.126817973771057357e-01,4.953077173402128247e-02,2.012239556599352737e-09,9.589068736009258576e-01
6.608231829275217706e+01,2.098925511040995034e-02,1.123504901254608890e-01,4.943381034562240733e-02,2.014911500767418557e-09,9.587353533518448989e-01
6.586887736482741218e+01,2.114101310736441960e-02,1.135039956877146594e-01,4.935410507206031139e-02,2.034568460759193502e-09,9.586512909496160972e-01
6.553485578083257224e+01,2.118170580349314561e-02,1.145411498624822749e-01,4.951858107353199201e-02,2.044330456462486933e-09,9.587268284749538294e-01
6.553485578083257224e+01,2.118170580349314561e-02,1.145411498624822749e-01,4.951858107353199201e-02,2.044330456462486933e-09,9.587268284749538294e-01
6.530702789347701298e+01,2.084456000087542282e-02,1.160192752913502684e-01,4.965044700291245533e-02,2.038213824267453518e-09,9.587931562864305812e-01
6.530702789347701298e+01,2.084456000087542282e-02,1.160192752913502684e-01,4.965044700291245533e-02,2.038213824267453518e-09,9.587931562864305812e-01
6.530702789347701298e+01,2.084456000087542282e-02,1.160192752913502684e-01,4.965044700291245533e-02,2.038213824267453518e-09,9.587931562864305812e-01
6.530702789347701298e+01,2.084456000087542282e-02,1.160192752913502684e-01,4.965044700291245533e-02,2.038213824267453518e-09,9.587931562864305812e-01
6.530702789347701298e+01,2.084456000087542282e-02,1.160192752913502684e-01,4.965044700291245533e-02,2.038213824267453518e-09,9.587931562864305812e-01
6.530702789347701298e+01,2.084456000087542282e-02,1.160192752913502684e-01,4.965044700291245533e-02,2.038213824267453518e-09,9.587931562864305812e-01
6.530702789347701298e+01,2.084456000087542282e-02,1.160192752913502684e-01,4.965044700291245533e-02,2.038213824267453518e-09,9.587931562864305812e-01
6.530702789347701298e+01,2.084456000087542282e-02,1.160192752913502684e-01,4.965044700291245533e-02,2.038213824267453518e-09,9.587931562864305812e-01
6.530702789347701298e+01,2.084456000087542282e-02,1.160192752913502684e-01,4.965044700291245533e-02,2.038213824267453518e-09,9.587931562864305812e-01
6.503463858638924933e+01,2.091381875381805727e-02,1.182648757901863801e-01,4.969434522877641536e-02,2.065863439588726791e-09,9.587238589642734787e-01
6.523952674944607111e+01,2.114138341022805609e-02,1.174441284533367796e-01,4.963348023284030325e-02,2.068576641901013900e-09,9.585961998781997728e-01
6.523952674944607111e+01,2.114138341022805609e-02,1.174441284533367796e-01,4.963348023284030325e-02,2.068576641901013900e-09,9.585961998781997728e-01
6.527815523340473192e+01,2.169591374267821823e-02,1.216516106791936391e-01,4.938573452922643409e-02,2.097091483061173162e-09,9.590683270886336542e-01
6.527815523340473192e+01,2.169591374267821823e-02,1.216516106791936391e-01,4.938573452922643409e-02,2.097091483061173162e-09,9.590683270886336542e-01
6.527815523340473192e+01,2.169591374267821823e-02,1.216516106791936391e-01,4.938573452922643409e-02,2.097091483061173162e-09,9.590683270886336542e-01
6.527815523340473192e+01,2.169591374267821823e-02,1.216516106791936391e-01,4.938573452922643409e-02,2.097091483061173162e-09,9.590683270886336542e-01
6.527815523340473192e+01,2.169591374267821823e-02,1.216516106791936391e-01,4.938573452922643409e-02,2.097091483061173162e-09,9.590683270886336542e-01
6.527815523340473192e+01,2.169591374267821823e-02,1.216516106791936391e-01,4.938573452922643409e-02,2.097091483061173162e-09,9.590683270886336542e-01
6.514695020394788116e+01,2.181684957909778635e-02,1.231891538899547722e-01,4.924026809858714215e-02,2.098146084699786450e-09,9.589012714609850274e-01
6.514695020394788116e+01,2.181684957909778635e-02,1.231891538899547722e-01,4.924026809858714215e-02,2.098146084699786450e-09,9.589012714609850274e-01
6.514695020394788116e+01,2.181684957909778635e-02,1.231891538899547722e-01,4.924026809858714215e-02,2.098146084699786450e-09,9.589012714609850274e-01
6.514695020394788116e+01,2.181684957909778635e-02,1.231891538899547722e-01,4.924026809858714215e-02,2.098146084699786450e-09,9.589012714609850274e-01
6.514695020394788116e+01,2.181684957909778635e-02,1.231891538899547722e-01,4.924026809858714215e-02,2.098146084699786450e-09,9.589012714609850274e-01
6.514695020394788116e+01,2.181684957909778635e-02,1.231891538899547722e-01,4.924026809858714215e-02,2.098146084699786450e-09,9.589012714609850274e-01
6.514695020394788116e+01,2.181684957909778635e-02,1.231891538899547722e-01,4.924026809858714215e-02,2.098146084699786450e-09,9.589012714609850274e-01
6.514695020394788116e+01,2.181684957909778635e-02,1.231891538899547722e-01,4.924026809858714215e-02,2.098146084699786450e-09,9.589012714609850274e-01
6.514695020394788116e+01,2.181684957909778635e-02,1.231891538899547722e-01,4.924026809858714215e-02,2.098146084699786450e-09,9.589012714609850274e-01
6.526288803191978616e+01,2.189057271815229508e-02,1.226328426211139855e-01,4.951478527945177982e-02,2.092024531580329486e-09,9.585477689139223489e-01
