6.500000000000000000e+01,2.000000000000000042e-02,1.000000000000000056e-01,5.000000000000000278e-02,2.000000000000000125e-09,9.599999999999999645e-01,1.588237645861887131e+03
6.503048065258106192e+01,1.997132841082798621e-02,1.002243497819048368e-01,5.269971307152622464e-02,1.991654040144800085e-09,9.576338634970023023e-01,1.504313684387215517e+03
6.456584720765748386e+01,1.987739151080777575e-02,1.004046072129035072e-01,5.849059918517128531e-02,1.966897514774649629e-09,9.578307038431216336e-01,1.388135896335764528e+03
6.417994884199150363e+01,1.997005758593979607e-02,1.006664779969052570e-01,5.850244775287642696e-02,1.960217928617767301e-09,9.614936787178476330e-01,1.385148623630187558e+03
6.441120311132189613e+01,2.007183680438267767e-02,1.010073804469549807e-01,6.506301665161393077e-02,1.972009005338583750e-09,9.624429726667682594e-01,1.360567636153242574e+03
6.441120311132189613e+01,2.007183680438267767e-02,1.010073804469549807e-01,6.506301665161393077e-02,1.972009005338583750e-09,9.624429726667682594e-01,1.360567636153242574e+03
6.441120311132189613e+01,2.007183680438267767e-02,1.010073804469549807e-01,6.506301665161393077e-02,1.972009005338583750e-09,9.624429726667682594e-01,1.360567636153242574e+03
6.450959540748732479e+01,2.004315662141166465e-02,1.022704698384147293e-01,6.627002279531311879e-02,1.953339787542527354e-09,9.631036287223135872e-01,1.357187028898544213e+03
6.443745490758585959e+01,2.002901272322861470e-02,1.023636276616543689e-01,6.392785455840635511e-02,1.987305446511795935e-09,9.621708066473859677e-01,1.348739582937945215e+03
6.443745490758585959e+01,2.002901272322861470e-02,1.023636276616543689e-01,6.392785455840635511e-02,1.987305446511795935e-09,9.621708066473859677e-01,1.348739582937945215e+03
6.414909439782890388e+01,2.001294828256637223e-02,1.026369924686887369e-01,6.035636776554648142e-02,1.968328650241815860e-09,9.608102420753831252e-01,1.348635838107973996e+03
6.449779317674715173e+01,2.012597563255649064e-02,1.032624974420339875e-01,6.100293642348685735e-02,1.984326832209421393e-09,9.590138700555518314e-01,1.335569284202712879e+03
6.449779317674715173e+01,2.012597563255649064e-02,1.032624974420339875e-01,6.100293642348685735e-02,1.984326832209421393e-09,9.590138700555518314e-01,1.335569284202712879e+03
6.424835979409940023e+01,2.020392610303101480e-02,1.034837623770805265e-01,6.307028246787384218e-02,1.973931457270860585e-09,9.606478469200449011e-01,1.334058845382812706e+03
6.424835979409940023e+01,2.020392610303101480e-02,1.034837623770805265e-01,6.307028246787384218e-02,1.973931457270860585e-09,9.606478469200449011e-01,1.334058845382812706e+03
6.424835979409940023e+01,2.020392610303101480e-02,1.034837623770805265e-01,6.307028246787384218e-02,1.973931457270860585e-09,9.606478469200449011e-01,1.334058845382812706e+03
6.479081623845661397e+01,2.030400600280538037e-02,1.038974594781609528e-01,6.168742445916565453e-02,1.963542869728487258e-09,9.600945779487849441e-01,1.319204473823293029e+03
6.479081623845661397e+01,2.030400600280538037e-02,1.038974594781609528e-01,6.168742445916565453e-02,1.963542869728487258e-09,9.600945779487849441e-01,1.319204473823293029e+03
